縣市,海岸線,左下X,左下Y,右上X,右上Y
新竹市,南寮漁港觀音亭北岸,120.91827392578,24.851552514956,120.91885314851,24.851861474764
新竹市,南寮漁港(頭前溪出海口),120.9281873703,24.850673760223,120.93035459518,24.851939357287
新竹市,港南海岸,120.90772849636,24.819461131359,120.90951919556,24.823664780934
新竹市,風情海岸,120.91453556266,24.778563354535,120.91522693634,24.783033120568
新竹市,幸福沙灣,120.91763019562,24.837530256225,120.91913223267,24.84021748612
新竹市,港北海岸,120.91384291649,24.831006665605,120.91429889202,24.831600618675
新竹市,看海公園,120.91667532921,24.836128200078,120.9183382988,24.837793139985
彰化縣,崙尾至洋子厝溪出海口,120.43310607274,24.103396709939,120.4347038269,24.107665661703
彰化縣,三豐至姑寮,120.29409392936,23.88813973765,120.29613018036,23.892096299706
彰化縣,彰濱工業區至員大排出海口,120.4171978988,24.076168164081,120.41891098022,24.080398875178
彰化縣,廢營區至慶安水道,120.41642189026,24.125448627037,120.4213406844,24.125487965119
彰化縣,福寶哨口至漢寶溪口,120.37462234497,24.039409434984,120.37716086701,24.042363806355
彰化縣,永興海防哨口至二林溪口,120.31029356981,23.949491983484,120.31291007996,23.953312573255
彰化縣,姑寮至西港魚寮溪口,120.28986959988,23.882654212726,120.29278278351,23.886230097463
彰化縣,蚵寮海岸至垃圾場,120.41968345642,24.145048434727,120.42195173275,24.14844623496
彰化縣,西港漁港駐在所至台西,120.2833488541,23.872168176026,120.28741836548,23.874693111195
彰化縣,海尾哨口至萬興排水,120.34980280115,24.001745271058,120.35179138184,24.005855759608
彰化縣,廢營區至海巡雷達站,120.40225982666,24.123646941287,120.40555802069,24.125033986022
彰化縣,洋子厝溪出海口至顏厝,120.43475080715,24.090872330552,120.43727874756,24.094189699376
彰化縣,伸港鄉海尾至田尾排水,120.46509981568,24.16278048751,120.46757698059,24.165744919276
彰化縣,廟前排水至路上排水,120.30767440796,23.912361097965,120.30844688416,23.915264216424
彰化縣,田尾排水至蚵寮海岸,120.45027039482,24.158749089363,120.45519004784,24.158821091416
彰化縣,路上排水至新街管制站,120.30536694767,23.908544920319,120.30767440796,23.912439561484
彰化縣,舊濁水溪出海口至福寶哨口,120.39718756573,24.052506391703,120.40148735046,24.053988441497
彰化縣,王功排水至永興海防哨口,120.32082593741,23.964912540933,120.32466888428,23.967273898223
彰化縣,彰濱工業區內,120.40817816721,24.06931184099,120.41087620692,24.072996608786
彰化縣,與線西鄉界至崙尾,120.43756737674,24.11955905467,120.43865203857,24.123960279762
彰化縣,顏厝至彰濱工業區內,120.42523469726,24.083964258884,120.42903900147,24.085805681963
彰化縣,北漢寶至海尾哨口,120.35548210144,24.012441751061,120.35584277406,24.013803001094
彰化縣,垃圾場至廢營區,120.41624538683,24.127057095941,120.41659355164,24.131532060363
彰化縣,新寶排水出海口至後港溪,120.34150356587,23.988997221929,120.34586906433,23.990095054383
新北市,六塊厝海岸,121.44484436589,25.234682949346,121.44653184343,25.238042870526
新北市,龍洞地質公園停車場至龍安廟前海岸,121.91292285919,25.114015418454,121.91305137142,25.114131704561
新北市,永興海岸(台2線35-36公里),121.5763909478,25.298177919826,121.57646119595,25.298188132718
新北市,豐漁(水尾)漁港停車場前海岸,121.64898276329,25.223553568318,121.65135920048,25.226047949375
新北市,嘉寶沙灘,121.32587934324,25.123774144896,121.3308101214,25.124249605062
新北市,頂社(頂寮)海岸,121.66872301218,25.203659777005,121.66873455048,25.203665021998
新北市,金山漁會前海灘地段海岸,121.64659023285,25.229891331321,121.64874136448,25.23142962061
新北市,挖仔尾觀海長堤左側海岸,121.41928911209,25.168564233713,121.42200350761,25.169292499986
新北市,福隆里挖子海岸,121.9467830658,25.020058755324,121.95101135334,25.021749005928
新北市,大福煤礦至蝙蝠洞公園,121.83121978068,25.126853540448,121.83134078979,25.126889268779
新北市,和美里龍洞灣海岸(龍洞漁港至和美國小),121.91615223885,25.111880133858,121.91946011902,25.113032562402
新北市,中角沙珠灣海岸,121.64087824815,25.232288530768,121.6408932209,25.232297450342
新北市,龜吼海岸,121.68980759976,25.18216558749,121.68982744217,25.182190456934
新北市,野柳進水口至野柳隧道海岸,121.67609572251,25.20180564007,121.67985467886,25.203703460519
新北市,福隆里卯澳灣海岸,121.98948383331,25.012282921812,121.99087677851,25.01614269731
新北市,蝙蝠洞公園至金石園海岸,121.84115625162,25.128112411979,121.84121131897,25.128115417825
新北市,永興海岸(台2縣35-36公里),121.5763909478,25.298177919826,121.57646119595,25.298188132718
新北市,下員坑海岸,121.50544166565,25.280037294281,121.50951057147,25.282340510839
新北市,萬里海灘海岸,121.69367851203,25.180440398189,121.69367909432,25.180442198951
新北市,下社(下寮)海岸,121.65708517442,25.211833174901,121.65709376335,25.211842588952
新北市,大田寮底海岸,121.48379087448,25.270374364558,121.48821464136,25.272422774573
新北市,金山青年活動中心前海岸,121.64612311856,25.230744841457,121.6461288929,25.230750252346
新北市,一線天地段海岸,121.65271639824,25.229124605733,121.6527245056,25.229127801746
新北市,榮興海岸,121.8025124073,25.134231418059,121.80658022241,25.136341382299
新北市,和美里和美海岸,121.91362023354,25.082617733397,121.91606233963,25.085705782289
新北市,石碇溪步道海岸(含尖山腳街),121.92880153656,25.050597525471,121.93017482758,25.052965390983
新北市,洲子灣海岸,121.43789291382,25.217233917169,121.44093175762,25.220700616478
新北市,瑞濱入水口至出水口海岸,121.820727643,25.121157373094,121.82505369186,25.122056747848
新北市,羊調子海岸,121.42347335815,25.202386153025,121.42662838104,25.205847106348
新北市,八里污水處理廠後方海岸,121.41094207764,25.167585436997,121.41534027143,25.169672563722
基隆市,油庫前海岸,121.73036158083,25.161184978971,121.73242151735,25.163088287497
基隆市,八斗子平浪橋海岸,121.80181562898,25.139119970161,121.80318892,25.142577603066
基隆市,大武崙沙海岸,121.7070585489,25.164486617691,121.70800268648,25.165884931852
基隆市,和平島中山仔海岸,121.76224172115,25.160201483133,121.76272451878,25.16192030242
基隆市,小景點海岸,121.71675711869,25.164829993661,121.71830207108,25.16529609885
基隆市,漁港停車場海岸,121.70770227907,25.167632802006,121.70946180818,25.170312820915
基隆市,龍蝦麻糬海岸,121.72807581723,25.163019166101,121.72910578549,25.163334763037
基隆市,大停車場海岸,121.72019124026,25.164343656658,121.72388195987,25.164809763706
基隆市,海洋大學前海岸,121.77987698256,25.149914276288,121.78367257118,25.152199429334
苗栗縣,外埔段,120.77835764671,24.658256729121,120.78043103213,24.661551286038
苗栗縣,新埔海堤,120.6975168926,24.551874033855,120.7000929117,24.555723418383
苗栗縣,水尾段,120.76029999572,24.632887518167,120.76108950022,24.637333316184
苗栗縣,通灣海堤,120.69078949965,24.532855753374,120.69254040713,24.537076262081
苗栗縣,北埔段,120.78991032928,24.663158213732,120.79479411346,24.663837567606
苗栗縣,竹南鎮中港溪出海口沿岸,120.82803492533,24.667700828318,120.83235800264,24.669182783197
苗栗縣,南港段,120.71686577735,24.595705004389,120.71897625919,24.599758473229
苗栗縣,通霄發電廠,120.66677245853,24.491181873955,120.66953778262,24.494671906697
苗栗縣,白沙屯漁港,120.70461831181,24.565694927808,120.70659764378,24.569830515267
苗栗縣,聯港段,120.75656857564,24.612270884693,120.76120436189,24.613788911743
苗栗縣,竹南鎮海水浴場沿岸,120.86346377344,24.71796253904,120.86496127133,24.722156626612
苗栗縣,海岸,120.63344135842,24.448297573821,120.63777983186,24.450404647026
苗栗縣,竹南鎮龍鳳漁港沿岸,120.85826688272,24.702288770392,120.86060542295,24.706225588362
苗栗縣,出水,120.64837992189,24.4613782521,120.65069735048,24.463256932937
苗栗縣,竹南鎮森林遊憩區沿岸,120.84167443337,24.685427691448,120.84531205741,24.688482776136
苗栗縣,中和段,120.71764528749,24.597677917336,120.72064943864,24.601205651426
